Date,Price,Open,High,Low,Vol.,Change %
03/25/2019,"2,871.90","2,871.90","2,871.90","2,871.90",,-0.53%
03/22/2019,"2,887.17","2,887.17","2,887.17","2,887.17",,1.10%
03/21/2019,"2,855.63","2,855.63","2,855.63","2,855.63",,-0.57%
03/20/2019,"2,871.95","2,871.95","2,871.95","2,871.95",,-0.71%
03/19/2019,"2,892.44","2,892.44","2,892.44","2,892.44",,-0.39%
03/18/2019,"2,903.80","2,903.80","2,903.80","2,903.80",,0.27%
03/15/2019,"2,896.04","2,896.04","2,896.04","2,896.04",,0.95%
03/14/2019,"2,868.81","2,868.81","2,868.81","2,868.81",,-0.25%
03/13/2019,"2,875.98","2,875.98","2,875.98","2,875.98",,-0.34%
03/12/2019,"2,885.93","2,885.93","2,885.93","2,885.93",,-0.25%
03/11/2019,"2,893.18","2,893.18","2,893.18","2,893.18",,-0.77%
03/08/2019,"2,915.54","2,915.54","2,915.54","2,915.54",,0.35%
03/07/2019,"2,905.50","2,905.50","2,905.50","2,905.50",,-0.15%
03/06/2019,"2,909.74","2,909.74","2,909.74","2,909.74",,0.08%
03/05/2019,"2,907.39","2,907.39","2,907.39","2,907.39",,-0.18%
03/04/2019,"2,912.70","2,912.70","2,912.70","2,912.70",,-0.12%
03/01/2019,"2,916.19","2,916.19","2,916.19","2,916.19",,0.76%
02/28/2019,"2,894.20","2,894.20","2,894.20","2,894.20",,-1.30%
02/27/2019,"2,932.40","2,932.40","2,932.40","2,932.40",,-0.51%
02/26/2019,"2,947.31","2,947.31","2,947.31","2,947.31",,-0.32%
02/25/2019,"2,956.87","2,956.87","2,956.87","2,956.87",,-0.68%
02/22/2019,"2,977.02","2,977.02","2,977.02","2,977.02",,-0.94%
02/21/2019,"3,005.16","3,005.16","3,005.16","3,005.16",,-0.21%
02/20/2019,"3,011.41","3,011.41","3,011.41","3,011.41",,-0.38%
02/19/2019,"3,022.93","3,022.93","3,022.93","3,022.93",,-0.80%
02/18/2019,"3,047.35","3,047.35","3,047.35","3,047.35",,0.06%
02/15/2019,"3,045.40","3,045.40","3,045.40","3,045.40",,-0.42%
02/14/2019,"3,058.29","3,058.29","3,058.29","3,058.29",,-0.39%
02/13/2019,"3,070.33","3,070.33","3,070.33","3,070.33",,0.21%
02/12/2019,"3,063.96","3,063.96","3,063.96","3,063.96",,-0.13%
02/11/2019,"3,067.91","3,067.91","3,067.91","3,067.91",,0.26%
02/08/2019,"3,059.98","3,059.98","3,059.98","3,059.98",,0.55%
02/07/2019,"3,043.12","3,043.12","3,043.12","3,043.12",,0.06%
02/06/2019,"3,041.21","3,041.21","3,041.21","3,041.21",,1.21%
02/05/2019,"3,004.88","3,004.88","3,004.88","3,004.88",,1.08%
02/04/2019,"2,972.79","2,972.79","2,972.79","2,972.79",,-0.33%
02/01/2019,"2,982.73","2,982.73","2,982.73","2,982.73",,0.82%
01/31/2019,"2,958.36","2,958.36","2,958.36","2,958.36",,0.67%
01/30/2019,"2,938.78","2,938.78","2,938.78","2,938.78",,-0.06%
01/29/2019,"2,940.67","2,940.67","2,940.67","2,940.67",,1.50%
01/28/2019,"2,897.10","2,897.10","2,897.10","2,897.10",,-0.36%
01/25/2019,"2,907.66","2,907.66","2,907.66","2,907.66",,1.05%
01/24/2019,"2,877.54","2,877.54","2,877.54","2,877.54",,0.01%
01/23/2019,"2,877.31","2,877.31","2,877.31","2,877.31",,0.23%
01/22/2019,"2,870.73","2,870.73","2,870.73","2,870.73",,0.24%
01/21/2019,"2,863.75","2,863.75","2,863.75","2,863.75",,0.42%
01/18/2019,"2,851.77","2,851.77","2,851.77","2,851.77",,0.07%
01/17/2019,"2,849.81","2,849.81","2,849.81","2,849.81",,0.20%
01/16/2019,"2,844.25","2,844.25","2,844.25","2,844.25",,1.15%
01/15/2019,"2,811.94","2,811.94","2,811.94","2,811.94",,0.10%
01/14/2019,"2,809.16","2,809.16","2,809.16","2,809.16",,0.53%
01/11/2019,"2,794.43","2,794.43","2,794.43","2,794.43",,0.71%
01/10/2019,"2,774.83","2,774.83","2,774.83","2,774.83",,0.18%
01/09/2019,"2,769.78","2,769.78","2,769.78","2,769.78",,-0.39%
01/08/2019,"2,780.65","2,780.65","2,780.65","2,780.65",,0.34%
01/07/2019,"2,771.13","2,771.13","2,771.13","2,771.13",,-0.46%
01/04/2019,"2,783.88","2,783.88","2,783.88","2,783.88",,-0.93%
01/03/2019,"2,810.15","2,810.15","2,810.15","2,810.15",,-0.45%
01/02/2019,"2,822.78","2,822.78","2,822.78","2,822.78",,-0.39%
12/31/2018,"2,833.84","2,833.84","2,833.84","2,833.84",,1.17%
12/28/2018,"2,800.95","2,800.95","2,800.95","2,800.95",,0.27%
12/27/2018,"2,793.28","2,793.28","2,793.28","2,793.28",,-0.12%
12/24/2018,"2,796.72","2,796.72","2,796.72","2,796.72",,1.51%
12/21/2018,"2,755.00","2,755.00","2,755.00","2,755.00",,-0.90%
12/20/2018,"2,780.16","2,780.16","2,780.16","2,780.16",,0.25%
12/19/2018,"2,773.24","2,773.24","2,773.24","2,773.24",,-0.22%
12/18/2018,"2,779.25","2,779.25","2,779.25","2,779.25",,0.91%
12/17/2018,"2,754.30","2,754.30","2,754.30","2,754.30",,-0.18%
12/14/2018,"2,759.18","2,759.18","2,759.18","2,759.18",,-0.11%
12/13/2018,"2,762.34","2,762.34","2,762.34","2,762.34",,-0.07%
12/11/2018,"2,764.28","2,764.28","2,764.28","2,764.28",,-0.29%
12/10/2018,"2,772.19","2,772.19","2,772.19","2,772.19",,-1.66%
12/07/2018,"2,819.00","2,819.00","2,819.00","2,819.00",,1.01%
12/06/2018,"2,790.91","2,790.91","2,790.91","2,790.91",,-0.02%
12/05/2018,"2,791.52","2,791.52","2,791.52","2,791.52",,-0.35%
12/04/2018,"2,801.40","2,801.40","2,801.40","2,801.40",,0.20%
12/03/2018,"2,795.91","2,795.91","2,795.91","2,795.91",,-0.05%
11/30/2018,"2,797.44","2,797.44","2,797.44","2,797.44",,0.26%
11/29/2018,"2,790.30","2,790.30","2,790.30","2,790.30",,0.35%
11/28/2018,"2,780.56","2,780.56","2,780.56","2,780.56",,0.13%
11/27/2018,"2,776.86","2,776.86","2,776.86","2,776.86",,0.20%
11/26/2018,"2,771.23","2,771.23","2,771.23","2,771.23",,0.38%
11/23/2018,"2,760.84","2,760.84","2,760.84","2,760.84",,-0.62%
11/22/2018,"2,777.96","2,777.96","2,777.96","2,777.96",,0.32%
11/21/2018,"2,769.16","2,769.16","2,769.16","2,769.16",,-0.96%
11/20/2018,"2,796.02","2,796.02","2,796.02","2,796.02",,-0.20%
11/19/2018,"2,801.72","2,801.72","2,801.72","2,801.72",,-0.17%
11/16/2018,"2,806.58","2,806.58","2,806.58","2,806.58",,-0.48%
11/15/2018,"2,820.07","2,820.07","2,820.07","2,820.07",,-0.38%
11/14/2018,"2,830.69","2,830.69","2,830.69","2,830.69",,0.04%
11/13/2018,"2,829.65","2,829.65","2,829.65","2,829.65",,-0.27%
11/12/2018,"2,837.34","2,837.34","2,837.34","2,837.34",,0.14%
11/09/2018,"2,833.29","2,833.29","2,833.29","2,833.29",,0.48%
11/08/2018,"2,819.78","2,819.78","2,819.78","2,819.78",,-0.62%
11/07/2018,"2,837.42","2,837.42","2,837.42","2,837.42",,-0.16%
11/06/2018,"2,842.00","2,842.00","2,842.00","2,842.00",,0.09%
11/05/2018,"2,839.35","2,839.35","2,839.35","2,839.35",,0.29%
11/02/2018,"2,831.10","2,831.10","2,831.10","2,831.10",,0.38%
11/01/2018,"2,820.28","2,820.28","2,820.28","2,820.28",,0.35%
10/31/2018,"2,810.32","2,810.32","2,810.32","2,810.32",,0.32%
10/30/2018,"2,801.22","2,801.22","2,801.22","2,801.22",,-0.38%
10/29/2018,"2,811.87","2,811.87","2,811.87","2,811.87",,-0.31%
10/26/2018,"2,820.55","2,820.55","2,820.55","2,820.55",,-0.17%
10/25/2018,"2,825.41","2,825.41","2,825.41","2,825.41",,0.87%
10/24/2018,"2,801.14","2,801.14","2,801.14","2,801.14",,1.26%
10/23/2018,"2,766.25","2,766.25","2,766.25","2,766.25",,-1.31%
10/22/2018,"2,803.01","2,803.01","2,803.01","2,803.01",,-0.15%
10/19/2018,"2,807.12","2,807.12","2,807.12","2,807.12",,1.10%
10/18/2018,"2,776.59","2,776.59","2,776.59","2,776.59",,0.79%
10/17/2018,"2,754.91","2,754.91","2,754.91","2,754.91",,0.20%
10/16/2018,"2,749.34","2,749.34","2,749.34","2,749.34",,-1.21%
10/15/2018,"2,782.97","2,782.97","2,782.97","2,782.97",,-0.86%
10/12/2018,"2,807.03","2,807.03","2,807.03","2,807.03",,-0.64%
10/11/2018,"2,825.11","2,825.11","2,825.11","2,825.11",,-0.60%
10/09/2018,"2,842.26","2,842.26","2,842.26","2,842.26",,-0.83%
10/08/2018,"2,866.06","2,866.06","2,866.06","2,866.06",,0.04%
10/05/2018,"2,864.99","2,864.99","2,864.99","2,864.99",,-0.41%
10/04/2018,"2,876.85","2,876.85","2,876.85","2,876.85",,0.54%
10/03/2018,"2,861.39","2,861.39","2,861.39","2,861.39",,0.25%
10/02/2018,"2,854.32","2,854.32","2,854.32","2,854.32",,-1.03%
10/01/2018,"2,883.98","2,883.98","2,883.98","2,883.98",,0.29%
09/28/2018,"2,875.51","2,875.51","2,875.51","2,875.51",,-0.55%
09/27/2018,"2,891.40","2,891.40","2,891.40","2,891.40",,0.07%
09/26/2018,"2,889.24","2,889.24","2,889.24","2,889.24",,0.56%
09/25/2018,"2,873.03","2,873.03","2,873.03","2,873.03",,0.00%
09/24/2018,"2,873.04","2,873.04","2,873.04","2,873.04",,1.43%
09/21/2018,"2,832.48","2,832.48","2,832.48","2,832.48",,-0.91%
09/20/2018,"2,858.46","2,858.46","2,858.46","2,858.46",,-2.43%
09/19/2018,"2,929.51","2,929.51","2,929.51","2,929.51",,-1.10%
09/18/2018,"2,962.01","2,962.01","2,962.01","2,962.01",,-0.26%
09/17/2018,"2,969.69","2,969.69","2,969.69","2,969.69",,-0.79%
09/14/2018,"2,993.38","2,993.38","2,993.38","2,993.38",,0.11%
09/13/2018,"2,990.02","2,990.02","2,990.02","2,990.02",,-0.99%
09/12/2018,"3,019.94","3,019.94","3,019.94","3,019.94",,-0.83%
09/11/2018,"3,045.35","3,045.35","3,045.35","3,045.35",,-0.76%
09/10/2018,"3,068.58","3,068.58","3,068.58","3,068.58",,-1.01%
09/07/2018,"3,099.84","3,099.84","3,099.84","3,099.84",,-0.92%
09/06/2018,"3,128.76","3,128.76","3,128.76","3,128.76",,-0.74%
09/05/2018,"3,152.17","3,152.17","3,152.17","3,152.17",,-0.84%
09/04/2018,"3,178.93","3,178.93","3,178.93","3,178.93",,0.02%
09/03/2018,"3,178.24","3,178.24","3,178.24","3,178.24",,-0.79%
08/31/2018,"3,203.40","3,203.40","3,203.40","3,203.40",,-1.29%
08/30/2018,"3,245.16","3,245.16","3,245.16","3,245.16",,-0.11%
08/29/2018,"3,248.78","3,248.78","3,248.78","3,248.78",,-0.13%
08/28/2018,"3,253.09","3,253.09","3,253.09","3,253.09",,-0.19%
08/27/2018,"3,259.37","3,259.37","3,259.37","3,259.37",,-1.12%
08/24/2018,"3,296.26","3,296.26","3,296.26","3,296.26",,-0.27%
08/23/2018,"3,305.29","3,305.29","3,305.29","3,305.29",,-1.19%
08/22/2018,"3,344.94","3,344.94","3,344.94","3,344.94",,0.25%
08/20/2018,"3,336.69","3,336.69","3,336.69","3,336.69",,0.02%
08/17/2018,"3,336.06","3,336.06","3,336.06","3,336.06",,0.04%
08/16/2018,"3,334.67","3,334.67","3,334.67","3,334.67",,0.32%
08/15/2018,"3,323.88","3,323.88","3,323.88","3,323.88",,-0.32%
08/14/2018,"3,334.57","3,334.57","3,334.57","3,334.57",,0.52%
08/13/2018,"3,317.35","3,317.35","3,317.35","3,317.35",,0.07%
08/10/2018,"3,314.92","3,314.92","3,314.92","3,314.92",,-0.23%
08/09/2018,"3,322.44","3,322.44","3,322.44","3,322.44",,0.04%
08/08/2018,"3,321.06","3,321.06","3,321.06","3,321.06",,0.94%
08/07/2018,"3,290.04","3,290.04","3,290.04","3,290.04",,-0.09%
08/06/2018,"3,293.08","3,293.08","3,293.08","3,293.08",,-0.52%
08/03/2018,"3,310.15","3,310.15","3,310.15","3,310.15",,0.35%
08/02/2018,"3,298.63","3,298.63","3,298.63","3,298.63",,-0.19%
08/01/2018,"3,304.84","3,304.84","3,304.84","3,304.84",,0.25%
07/31/2018,"3,296.68","3,296.68","3,296.68","3,296.68",,-0.36%
07/30/2018,"3,308.75","3,308.75","3,308.75","3,308.75",,-0.35%
07/27/2018,"3,320.44","3,320.44","3,320.44","3,320.44",,0.25%
07/26/2018,"3,312.10","3,312.10","3,312.10","3,312.10",,-0.05%
07/25/2018,"3,313.81","3,313.81","3,313.81","3,313.81",,0.03%
07/24/2018,"3,312.83","3,312.83","3,312.83","3,312.83",,-0.18%
07/23/2018,"3,318.72","3,318.72","3,318.72","3,318.72",,0.12%
07/20/2018,"3,314.60","3,314.60","3,314.60","3,314.60",,0.34%
07/19/2018,"3,303.22","3,303.22","3,303.22","3,303.22",,0.55%
07/18/2018,"3,285.27","3,285.27","3,285.27","3,285.27",,-0.16%
07/17/2018,"3,290.40","3,290.40","3,290.40","3,290.40",,-1.09%
07/16/2018,"3,326.78","3,326.78","3,326.78","3,326.78",,-0.22%
07/13/2018,"3,334.21","3,334.21","3,334.21","3,334.21",,0.97%
07/12/2018,"3,302.17","3,302.17","3,302.17","3,302.17",,-0.20%
07/11/2018,"3,308.67","3,308.67","3,308.67","3,308.67",,0.19%
07/10/2018,"3,302.30","3,302.30","3,302.30","3,302.30",,-0.07%
07/09/2018,"3,304.50","3,304.50","3,304.50","3,304.50",,-0.30%
07/06/2018,"3,314.43","3,314.43","3,314.43","3,314.43",,0.39%
07/05/2018,"3,301.70","3,301.70","3,301.70","3,301.70",,0.78%
07/04/2018,"3,276.27","3,276.27","3,276.27","3,276.27",,-0.13%
07/03/2018,"3,280.46","3,280.46","3,280.46","3,280.46",,0.20%
07/02/2018,"3,273.98","3,273.98","3,273.98","3,273.98",,-0.36%
06/29/2018,"3,285.73","3,285.73","3,285.73","3,285.73",,-0.11%
06/28/2018,"3,289.31","3,289.31","3,289.31","3,289.31",,-0.27%
06/27/2018,"3,298.14","3,298.14","3,298.14","3,298.14",,0.32%
06/26/2018,"3,287.76","3,287.76","3,287.76","3,287.76",,-0.48%
06/25/2018,"3,303.54","3,303.54","3,303.54","3,303.54",,0.11%
06/22/2018,"3,299.90","3,299.90","3,299.90","3,299.90",,-0.29%
06/21/2018,"3,309.43","3,309.43","3,309.43","3,309.43",,-0.33%
06/20/2018,"3,320.35","3,320.35","3,320.35","3,320.35",,-0.83%
06/19/2018,"3,348.05","3,348.05","3,348.05","3,348.05",,-0.76%
06/18/2018,"3,373.55","3,373.55","3,373.55","3,373.55",,0.71%
06/14/2018,"3,349.66","3,349.66","3,349.66","3,349.66",,0.18%
06/13/2018,"3,343.76","3,343.76","3,343.76","3,343.76",,-0.40%
06/12/2018,"3,357.28","3,357.28","3,357.28","3,357.28",,0.64%
06/11/2018,"3,335.85","3,335.85","3,335.85","3,335.85",,-0.51%
06/08/2018,"3,352.85","3,352.85","3,352.85","3,352.85",,0.09%
06/07/2018,"3,349.77","3,349.77","3,349.77","3,349.77",,0.47%
06/06/2018,"3,334.20","3,334.20","3,334.20","3,334.20",,0.77%
06/05/2018,"3,308.88","3,308.88","3,308.88","3,308.88",,1.09%
06/04/2018,"3,273.22","3,273.22","3,273.22","3,273.22",,-1.80%
05/31/2018,"3,333.36","3,333.36","3,333.36","3,333.36",,-0.59%
05/30/2018,"3,353.08","3,353.08","3,353.08","3,353.08",,-0.17%
05/29/2018,"3,358.68","3,358.68","3,358.68","3,358.68",,0.41%
05/28/2018,"3,344.88","3,344.88","3,344.88","3,344.88",,-0.59%
05/25/2018,"3,364.58","3,364.58","3,364.58","3,364.58",,-1.24%
05/24/2018,"3,406.89","3,406.89","3,406.89","3,406.89",,-0.78%
05/23/2018,"3,433.56","3,433.56","3,433.56","3,433.56",,-0.33%
05/22/2018,"3,445.01","3,445.01","3,445.01","3,445.01",,-0.92%
05/21/2018,"3,477.08","3,477.08","3,477.08","3,477.08",,-0.49%
05/18/2018,"3,494.17","3,494.17","3,494.17","3,494.17",,-0.73%
05/17/2018,"3,519.78","3,519.78","3,519.78","3,519.78",,-0.38%
05/16/2018,"3,533.07","3,533.07","3,533.07","3,533.07",,-0.78%
05/15/2018,"3,560.73","3,560.73","3,560.73","3,560.73",,-0.60%
05/14/2018,"3,582.36","3,582.36","3,582.36","3,582.36",,-0.55%
05/11/2018,"3,602.33","3,602.33","3,602.33","3,602.33",,-0.92%
05/10/2018,"3,635.76","3,635.76","3,635.76","3,635.76",,-0.81%
05/09/2018,"3,665.63","3,665.63","3,665.63","3,665.63",,0.18%
05/08/2018,"3,658.91","3,658.91","3,658.91","3,658.91",,-0.34%
05/07/2018,"3,671.28","3,671.28","3,671.28","3,671.28",,-0.77%
05/04/2018,"3,699.78","3,699.78","3,699.78","3,699.78",,1.00%
05/03/2018,"3,662.98","3,662.98","3,662.98","3,662.98",,-0.72%
05/02/2018,"3,689.59","3,689.59","3,689.59","3,689.59",,-1.22%
04/30/2018,"3,735.06","3,735.06","3,735.06","3,735.06",,0.32%
04/27/2018,"3,723.30","3,723.30","3,723.30","3,723.30",,0.48%
04/26/2018,"3,705.36","3,705.36","3,705.36","3,705.36",,0.29%
04/25/2018,"3,694.74","3,694.74","3,694.74","3,694.74",,-0.07%
04/24/2018,"3,697.28","3,697.28","3,697.28","3,697.28",,-0.51%
04/23/2018,"3,716.36","3,716.36","3,716.36","3,716.36",,0.16%
04/20/2018,"3,710.32","3,710.32","3,710.32","3,710.32",,-0.47%
04/19/2018,"3,727.69","3,727.69","3,727.69","3,727.69",,-0.46%
04/18/2018,"3,745.01","3,745.01","3,745.01","3,745.01",,-0.69%
04/17/2018,"3,770.92","3,770.92","3,770.92","3,770.92",,-0.81%
04/16/2018,"3,801.65","3,801.65","3,801.65","3,801.65",,-0.09%
04/13/2018,"3,805.23","3,805.23","3,805.23","3,805.23",,-0.39%
04/12/2018,"3,820.26","3,820.26","3,820.26","3,820.26",,-0.28%
04/11/2018,"3,830.94","3,830.94","3,830.94","3,830.94",,0.36%
04/10/2018,"3,817.04","3,817.04","3,817.04","3,817.04",,0.19%
04/09/2018,"3,809.86","3,809.86","3,809.86","3,809.86",,-0.29%
04/06/2018,"3,820.81","3,820.81","3,820.81","3,820.81",,-0.41%
04/05/2018,"3,836.49","3,836.49","3,836.49","3,836.49",,0.41%
04/04/2018,"3,820.84","3,820.84","3,820.84","3,820.84",,-0.29%
04/03/2018,"3,832.12","3,832.12","3,832.12","3,832.12",,-0.34%
03/29/2018,"3,845.34","3,845.34","3,845.34","3,845.34",,0.75%
03/28/2018,"3,816.56","3,816.56","3,816.56","3,816.56",,-0.15%
03/27/2018,"3,822.12","3,822.12","3,822.12","3,822.12",,-0.24%
03/26/2018,"3,831.16","3,831.16","3,831.16","3,831.16",,-0.42%
03/23/2018,"3,847.18","3,847.18","3,847.18","3,847.18",,-0.11%
03/22/2018,"3,851.37","3,851.37","3,851.37","3,851.37",,-0.28%
03/21/2018,"3,862.27","3,862.27","3,862.27","3,862.27",,0.30%
03/20/2018,"3,850.56","3,850.56","3,850.56","3,850.56",,0.27%
03/19/2018,"3,840.08","3,840.08","3,840.08","3,840.08",,1.01%
03/16/2018,"3,801.79","3,801.79","3,801.79","3,801.79",,0.92%
03/15/2018,"3,767.23","3,767.23","3,767.23","3,767.23",,0.17%
03/14/2018,"3,760.87","3,760.87","3,760.87","3,760.87",,0.42%
03/13/2018,"3,745.16","3,745.16","3,745.16","3,745.16",,0.53%
03/12/2018,"3,725.44","3,725.44","3,725.44","3,725.44",,0.14%
03/09/2018,"3,720.21","3,720.21","3,720.21","3,720.21",,0.01%
03/08/2018,"3,719.86","3,719.86","3,719.86","3,719.86",,-0.56%
03/07/2018,"3,740.97","3,740.97","3,740.97","3,740.97",,0.13%
03/06/2018,"3,735.95","3,735.95","3,735.95","3,735.95",,0.25%
03/05/2018,"3,726.74","3,726.74","3,726.74","3,726.74",,-0.78%
03/02/2018,"3,755.95","3,755.95","3,755.95","3,755.95",,-0.48%
03/01/2018,"3,774.04","3,774.04","3,774.04","3,774.04",,0.62%
02/28/2018,"3,750.75","3,750.75","3,750.75","3,750.75",,0.42%
02/27/2018,"3,735.00","3,735.00","3,735.00","3,735.00",,0.84%
02/26/2018,"3,704.02","3,704.02","3,704.02","3,704.02",,-0.19%
02/23/2018,"3,710.97","3,710.97","3,710.97","3,710.97",,-0.24%
02/22/2018,"3,719.91","3,719.91","3,719.91","3,719.91",,-0.28%
02/21/2018,"3,730.24","3,730.24","3,730.24","3,730.24",,0.08%
02/20/2018,"3,727.33","3,727.33","3,727.33","3,727.33",,0.21%
02/19/2018,"3,719.47","3,719.47","3,719.47","3,719.47",,0.17%
02/16/2018,"3,713.25","3,713.25","3,713.25","3,713.25",,0.27%
02/15/2018,"3,703.28","3,703.28","3,703.28","3,703.28",,-0.11%
02/14/2018,"3,707.29","3,707.29","3,707.29","3,707.29",,-0.55%
02/13/2018,"3,727.65","3,727.65","3,727.65","3,727.65",,-0.04%
02/12/2018,"3,729.32","3,729.32","3,729.32","3,729.32",,-0.31%
02/09/2018,"3,741.02","3,741.02","3,741.02","3,741.02",,-0.14%
02/08/2018,"3,746.18","3,746.18","3,746.18","3,746.18",,0.45%
02/07/2018,"3,729.34","3,729.34","3,729.34","3,729.34",,-0.81%
02/06/2018,"3,759.95","3,759.95","3,759.95","3,759.95",,0.11%
02/05/2018,"3,755.77","3,755.77","3,755.77","3,755.77",,-0.06%
02/02/2018,"3,758.18","3,758.18","3,758.18","3,758.18",,0.15%
02/01/2018,"3,752.48","3,752.48","3,752.48","3,752.48",,0.41%
01/31/2018,"3,737.27","3,737.27","3,737.27","3,737.27",,0.26%
01/30/2018,"3,727.73","3,727.73","3,727.73","3,727.73",,-0.32%
01/29/2018,"3,739.69","3,739.69","3,739.69","3,739.69",,0.31%
01/26/2018,"3,728.15","3,728.15","3,728.15","3,728.15",,0.48%
01/25/2018,"3,710.16","3,710.16","3,710.16","3,710.16",,-0.08%
01/24/2018,"3,713.19","3,713.19","3,713.19","3,713.19",,-0.85%
01/23/2018,"3,745.01","3,745.01","3,745.01","3,745.01",,0.09%
01/22/2018,"3,741.80","3,741.80","3,741.80","3,741.80",,0.12%
01/19/2018,"3,737.17","3,737.17","3,737.17","3,737.17",,0.84%
01/18/2018,"3,705.97","3,705.97","3,705.97","3,705.97",,0.21%
01/17/2018,"3,698.18","3,698.18","3,698.18","3,698.18",,-0.35%
01/16/2018,"3,711.23","3,711.23","3,711.23","3,711.23",,0.20%
01/15/2018,"3,703.76","3,703.76","3,703.76","3,703.76",,-0.13%
01/12/2018,"3,708.75","3,708.75","3,708.75","3,708.75",,-0.30%
01/11/2018,"3,719.77","3,719.77","3,719.77","3,719.77",,-0.03%
01/10/2018,"3,721.07","3,721.07","3,721.07","3,721.07",,-0.20%
01/09/2018,"3,728.51","3,728.51","3,728.51","3,728.51",,0.56%
01/08/2018,"3,707.66","3,707.66","3,707.66","3,707.66",,-0.15%
01/05/2018,"3,713.41","3,713.41","3,713.41","3,713.41",,0.32%
01/04/2018,"3,701.57","3,701.57","3,701.57","3,701.57",,0.68%
01/03/2018,"3,676.48","3,676.48","3,676.48","3,676.48",,-0.76%
01/02/2018,"3,704.51","3,704.51","3,704.51","3,704.51",,-0.20%
12/29/2017,"3,711.94","3,711.94","3,711.94","3,711.94",,0.01%
12/28/2017,"3,711.64","3,711.64","3,711.64","3,711.64",,-0.07%
12/27/2017,"3,714.15","3,714.15","3,714.15","3,714.15",,-0.14%
12/22/2017,"3,719.38","3,719.38","3,719.38","3,719.38",,0.65%
12/21/2017,"3,695.41","3,695.41","3,695.41","3,695.41",,-0.02%
12/20/2017,"3,696.15","3,696.15","3,696.15","3,696.15",,0.00%
12/19/2017,"3,696.13","3,696.13","3,696.13","3,696.13",,0.15%
12/18/2017,"3,690.50","3,690.50","3,690.50","3,690.50",,-0.47%
12/15/2017,"3,707.76","3,707.76","3,707.76","3,707.76",,0.04%
12/14/2017,"3,706.37","3,706.37","3,706.37","3,706.37",,-0.12%
12/13/2017,"3,710.83","3,710.83","3,710.83","3,710.83",,-0.56%
12/11/2017,"3,731.79","3,731.79","3,731.79","3,731.79",,-0.50%
12/08/2017,"3,750.53","3,750.53","3,750.53","3,750.53",,-0.04%
12/07/2017,"3,752.17","3,752.17","3,752.17","3,752.17",,0.03%
12/06/2017,"3,751.10","3,751.10","3,751.10","3,751.10",,-0.48%
12/05/2017,"3,769.34","3,769.34","3,769.34","3,769.34",,-0.91%
12/04/2017,"3,803.78","3,803.78","3,803.78","3,803.78",,-0.31%
12/01/2017,"3,815.61","3,815.61","3,815.61","3,815.61",,0.29%
11/30/2017,"3,804.69","3,804.69","3,804.69","3,804.69",,-0.54%
11/29/2017,"3,825.47","3,825.47","3,825.47","3,825.47",,0.12%
11/27/2017,"3,820.74","3,820.74","3,820.74","3,820.74",,-0.32%
11/24/2017,"3,833.00","3,833.00","3,833.00","3,833.00",,0.16%
11/23/2017,"3,826.76","3,826.76","3,826.76","3,826.76",,-0.33%
11/22/2017,"3,839.46","3,839.46","3,839.46","3,839.46",,0.57%
11/21/2017,"3,817.77","3,817.77","3,817.77","3,817.77",,1.02%
11/20/2017,"3,779.16","3,779.16","3,779.16","3,779.16",,1.31%
11/17/2017,"3,730.15","3,730.15","3,730.15","3,730.15",,-0.35%
11/16/2017,"3,743.10","3,743.10","3,743.10","3,743.10",,0.40%
11/15/2017,"3,728.16","3,728.16","3,728.16","3,728.16",,0.24%
11/14/2017,"3,719.17","3,719.17","3,719.17","3,719.17",,-0.73%
11/13/2017,"3,746.69","3,746.69","3,746.69","3,746.69",,-0.15%
11/10/2017,"3,752.15","3,752.15","3,752.15","3,752.15",,-0.26%
11/09/2017,"3,762.11","3,762.11","3,762.11","3,762.11",,-0.17%
11/08/2017,"3,768.38","3,768.38","3,768.38","3,768.38",,-0.54%
11/07/2017,"3,788.84","3,788.84","3,788.84","3,788.84",,-0.24%
11/06/2017,"3,797.96","3,797.96","3,797.96","3,797.96",,-0.06%
11/03/2017,"3,800.43","3,800.43","3,800.43","3,800.43",,0.62%
11/02/2017,"3,776.83","3,776.83","3,776.83","3,776.83",,0.46%
11/01/2017,"3,759.67","3,759.67","3,759.67","3,759.67",,0.81%
10/31/2017,"3,729.62","3,729.62","3,729.62","3,729.62",,1.49%
10/30/2017,"3,674.84","3,674.84","3,674.84","3,674.84",,0.73%
10/27/2017,"3,648.31","3,648.31","3,648.31","3,648.31",,1.27%
10/24/2017,"3,602.56","3,602.56","3,602.56","3,602.56",,1.72%
10/23/2017,"3,541.56","3,541.56","3,541.56","3,541.56",,-0.07%
10/19/2017,"3,543.99","3,543.99","3,543.99","3,543.99",,-1.33%
10/18/2017,"3,591.62","3,591.62","3,591.62","3,591.62",,-0.17%
10/17/2017,"3,597.85","3,597.85","3,597.85","3,597.85",,-0.72%
10/16/2017,"3,623.76","3,623.76","3,623.76","3,623.76",,-0.08%
10/13/2017,"3,626.62","3,626.62","3,626.62","3,626.62",,-0.37%
10/12/2017,"3,640.14","3,640.14","3,640.14","3,640.14",,-0.13%
10/11/2017,"3,644.80","3,644.80","3,644.80","3,644.80",,-1.41%
10/10/2017,"3,696.77","3,696.77","3,696.77","3,696.77",,-0.42%
10/09/2017,"3,712.37","3,712.37","3,712.37","3,712.37",,0.52%
